last day voice use,last day data use
11.741447,6.953684
5.645447,12.761769
9.543163,13.907187
11.283915,12.749402
5.796058,7.311886
12.889172,15.184233
6.510258,8.171317
,13.678930
15.353999,9.906284
9.705098,11.384876
14.469486,8.734721
7.791936,12.899842
11.381643,13.266202
10.960861,12.459458
15.956045,9.650271
4.382027,9.208539
7.699389,16.088168
17.273494,13.754971
11.866002,16.052437
4.882802,5.609472
9.487821,14.538310
14.293709,11.980426
,4.465908
12.209955,11.918857
9.665548,5.676754
14.341269,11.741860
9.442880,11.668937
15.297811,10.296239
11.144250,12.303599
12.416629,2.564949
14.480666,2.995732
13.874506,15.354007
10.186823,14.876698
14.605380,13.799075
14.909314,7.822445
14.057924,5.017280
9.291367,9.443513
9.845064,8.749415
4.330733,7.607381
14.299216,10.143449
14.142677,11.950600
,16.979619
16.943308,7.129298
10.313642,12.077114
11.518957,12.619142
11.603817,8.767329
10.016548,3.135494
14.243117,11.852464
15.899408,15.398233
12.443482,7.646831
9.081370,15.502155
11.927582,11.240211
14.560144,7.711997
10.436290,12.785872
3.583519,12.279402
4.356709,4.060443
9.168997,14.467851
11.495036,8.050384
11.263361,9.247154
9.091895,12.766719
11.857855,10.179110
11.404806,15.018929
12.233420,15.345698
10.607204,14.374200
14.454684,5.141664
12.268226,14.320291
4.369448,13.431724
4.510860,12.066874
12.150047,12.383851
13.450252,6.654153
7.179308,9.428110
14.677944,11.892963
12.465305,12.616711
12.210493,10.818077
13.063293,4.454347
7.061334,7.115582
10.135036,11.252794
17.058466,7.814803
2.197225,14.689199
9.291644,10.076222
7.980366,11.398401
7.952967,6.023448
9.301643,4.804021
13.379107,11.557507
6.269096,0.000000
12.922763,0.000000
5.318120,15.768231
10.869463,11.635577
10.211450,14.635970
5.849325,15.774584
,5.455321
5.141664,11.342884
12.940285,11.354996
13.605384,4.744932
8.042056,16.192917
5.846439,2.639057
15.482413,11.943707
13.272759,17.985759
8.894396,15.892060
15.937003,7.019297
13.498887,8.620652
8.830835,6.875232
8.837391,13.320786
14.032903,13.941930
13.660501,12.851043
8.208764,0.000000
16.976954,3.555348
4.820282,9.361945
6.405228,12.630621
14.503899,5.517453
13.627352,12.876915
13.537391,8.866017
10.369954,9.077723
14.392364,10.789505
14.711817,14.609677
4.430817,14.527589
12.669193,1.609438
15.677066,2.833213
11.381894,12.468814
16.685585,11.014621
8.714403,12.258380
11.957162,
10.093198,9.828171
15.807263,3.496508
7.898040,11.002516
4.234107,11.189119
10.021271,
14.732820,13.489556
12.219946,4.304065
14.814468,1.609438
8.124743,2.397895
13.519517,6.955593
8.100465,10.698605
9.312084,11.450465
11.443490,8.412055
14.773476,2.484907
10.149957,5.446737
7.460490,12.409662
15.800485,7.625107
7.183871,7.332369
11.372939,7.946264
15.611922,13.177219
15.235861,9.773948
12.978886,14.369769
,4.852030
13.876923,13.690298
11.143657,10.183805
11.096546,11.023747
12.865523,13.406081
8.007034,12.405808
13.809137,11.169505
13.718152,9.244452
16.405624,17.015385
14.587008,12.592049
10.531589,11.557067
12.798968,10.110095
10.315432,8.974745
14.581951,13.905021
10.446974,12.949328
13.694682,10.471128
3.433987,6.914731
9.568225,11.276089
11.109279,10.617491
9.276034,9.914230
8.934323,7.070724
16.060716,13.076795
12.610180,1.609438
9.762845,11.059283
9.207436,11.130420
8.466742,11.535509
12.274516,9.675708
2.484907,13.930212
0.693147,9.385218
11.593297,8.951570
10.771911,11.138872
6.804615,10.829768
14.684006,3.258097
1.945910,13.335756
15.696297,7.437795
9.463198,9.934938
9.517899,10.706699
10.697611,7.613819
14.008480,12.818021
6.551080,15.261807
15.068969,11.053506
7.643962,10.325875
12.456088,10.867921
11.022278,12.598223
9.313168,12.279379
6.152733,15.926565
10.760028,8.018296
14.190333,12.005821
6.495266,4.927254
5.176150,10.953557
12.316598,5.023881
9.350015,14.712114
12.834327,5.693732
11.464365,4.948760
5.680173,15.505629
7.224025,8.173293
12.348006,7.824446
16.131231,3.912023
7.557473,7.874739
5.187386,13.986621
17.884630,4.007333
11.010316,9.164296
12.186742,10.943057
14.211423,14.683428
,10.837520
12.610717,10.155685
11.087589,11.556119
14.324247,4.094345
14.930795,9.317849
13.314351,12.877662
12.276471,6.863803
9.884763,10.860114
10.625417,11.527035
14.797944,6.770789
13.946076,9.951897
11.957938,13.173617
9.367942,11.191797
14.201036,9.482503
12.355522,11.513655
11.077594,12.045100
6.700731,9.710327
10.629271,6.771936
7.139660,14.262743
15.840563,13.111250
17.507019,9.911605
,4.060443
15.149598,8.811652
13.951069,10.236561
1.098612,10.692763
3.951244,10.902721
10.335887,9.388905
12.058187,11.512135
15.818796,11.377816
11.247109,6.373320
7.409136,15.919640
10.824348,10.048453
11.342125,10.260147
14.384631,4.934474
9.010303,5.459586
6.228511,14.077047
13.615892,12.038878
12.142733,11.418274
5.921578,3.931826
11.607608,9.432764
13.198315,8.087333
13.015101,12.586217
12.507480,6.126869
9.866668,14.189493
9.972454,14.424546
14.174905,15.412440
12.934090,5.758902
0.693147,12.679769
7.334982,11.941710
13.349338,10.060192
7.590852,11.541950
10.771659,11.258485
10.607995,5.123964
13.855835,11.272483
5.877736,9.192075
12.720879,13.197122
15.110212,15.314028
4.418841,12.256509
11.108859,14.009098
15.718474,7.674617
8.683724,12.324922
11.062552,6.148468
14.933162,10.555917
8.644178,4.369448
9.247443,6.520621
6.900731,1.386294
6.171701,5.247024
9.091444,9.602045
4.700480,3.465736
8.534050,11.700906
12.803012,
7.365813,
12.592273,12.571740
11.574998,10.476048
7.548029,13.012365
14.103825,13.728392
12.061428,12.354596
13.981555,12.660982
9.836760,9.930227
13.773916,10.146591
,4.304065
12.103331,12.562645
14.455410,9.412465
10.965332,9.169935
10.484054,9.596894
7.307873,6.434547
12.120335,0.693147
5.147494,14.654293
13.697142,13.795792
13.968183,13.416047
14.825088,14.417017
4.430817,13.949921
16.050183,12.111740
10.366278,14.329847
12.797168,2.995732
9.341456,6.814543
14.951546,14.752760
15.258267,2.564949
6.224558,11.016249
3.871201,1.791759
11.461580,6.161207
14.227977,4.912655
16.587290,8.323851
12.701884,8.922792
6.129050,
15.865147,11.898718
14.302849,9.391828
13.978181,14.161388
7.637716,12.074745
13.710064,6.755769
6.777647,13.138546
9.134215,9.441214
16.464288,14.384345
14.929811,9.460321
13.968408,15.023639
11.693379,14.189497
1.098612,8.007367
13.526749,13.832516
15.377103,10.410185
8.669743,8.221479
14.164001,9.941554
14.251542,10.539217
9.632663,9.493487
9.177197,12.739333
15.761596,10.500647
14.692935,
16.382500,9.346356
9.926765,3.295837
3.044522,9.684896
12.544775,14.057312
11.637927,16.783659
10.564112,
11.372341,11.477806
6.703188,11.431032
9.468079,8.815073
14.145559,10.641512
11.910237,10.122703
6.936343,13.236995
14.100573,11.776013
10.233259,8.208492
4.653960,11.279327
11.293450,10.634629
7.566828,7.724447
10.349263,10.457660
14.601342,11.141949
9.970632,11.485256
11.302834,5.556828
13.939488,10.364419
11.364924,10.172484
14.862370,13.543273
1.386294,14.212767
11.585665,15.206174
13.000605,12.544268
13.049885,6.095825
8.911395,12.380811
13.764235,5.955837
3.496508,10.223939
11.280577,10.644687
8.388905,8.709960
15.354664,14.133324
8.644707,16.089399
13.639614,9.650271
6.769642,7.821643
11.433547,6.386879
10.659351,11.119335
13.161065,7.840706
10.777852,6.167516
12.708407,13.133254
8.600799,6.678342
10.732367,15.076364
12.476184,9.174195
11.049572,2.564949
10.499325,14.197106
8.718664,10.161689
11.850982,13.190327
14.817496,10.394243
10.676947,
6.309918,10.949420
12.343079,5.690359
12.956760,11.710054
11.507501,6.529419
8.921858,2.484907
6.437752,15.352419
10.012432,11.144192
11.753374,7.259116
11.581331,11.865215
11.673955,8.145550
16.099623,14.767056
16.488223,14.735998
7.129298,11.119542
14.858491,14.653180
9.970819,13.915935
10.197462,12.846241
15.489730,6.013715
10.502791,12.512906
12.034062,10.737852
13.704322,5.429346
16.445052,12.767977
13.291139,8.019942
4.204693,9.113279
13.219174,2.484907
13.980378,13.973388
4.795791,6.408529
6.760415,12.189725
17.444166,8.370548
9.058703,14.266731
7.663408,12.679452
8.088255,12.981956
2.772589,9.041330
10.781432,15.073391
7.315218,9.229947
0.693147,13.446976
10.591220,14.204025
11.637123,11.155565
15.189944,
6.637258,13.170487
15.248921,11.082742
12.627405,13.063929
16.253944,13.824303
13.697130,16.568293
14.047916,15.635642
13.944534,13.639933
11.946868,9.781094
14.709578,14.783989
14.332519,10.675723
14.483822,12.469694
11.303031,2.197225
13.507974,
7.085901,12.255753
13.880988,7.461640
7.714677,9.515396
13.345611,2.772589
8.645410,12.537234
5.375278,12.422441
13.601708,14.488658
11.615942,5.958425
14.330286,9.926765
10.213432,12.455114
10.633473,11.421895
11.646118,5.723585
12.944475,10.594758
9.709114,4.406719
1.386294,11.663154
8.156797,8.736489
8.321908,13.463628
11.148837,12.953054
12.094644,6.599870
5.976351,4.394449
13.662985,14.891878
1.609438,11.624422
12.080696,9.005160
12.461587,
11.812578,
,7.190676
7.024649,12.073649
2.197225,10.703649
11.482023,6.643790
12.479970,11.324847
0.000000,9.943957
3.555348,6.740519
15.372220,10.540329
7.392032,2.302585
11.337631,0.000000
11.569844,10.404142
12.208953,12.249410
5.198497,11.963058
11.327343,14.415774
11.110880,15.342590
8.422223,15.070201
11.786557,10.574926
5.730100,3.433987
,14.714450
11.290007,10.200588
10.025705,13.381018
14.534491,11.876380
11.927046,10.331040
14.853233,10.767116
13.851966,8.256348
13.579630,11.987083
10.623423,12.714263
10.210752,11.211131
15.498570,15.590228
11.599021,15.063436
13.746699,13.127074
11.701842,8.685078
10.583245,5.780744
4.969813,6.086775
2.708050,2.484907
16.246970,8.361241
12.598192,13.828858
11.737508,9.592264
10.892824,11.987842
13.263802,12.588600
7.087574,14.978774
14.248741,11.221128
13.577177,13.610877
0.693147,9.623112
7.066467,13.264698
13.469752,9.262933
6.986566,5.659482
13.285932,14.249818
16.114729,14.920935
11.308321,10.720179
6.590301,4.969813
9.791046,12.838105
9.248888,
12.997870,8.546946
12.555680,10.750857
8.974112,12.889619
8.828201,17.549413
13.969608,16.184423
11.629134,14.588563
9.645558,14.881994
16.857194,0.000000
12.853435,9.413852
9.319105,12.930932
8.924656,6.448889
15.904617,12.974348
15.267362,11.841200
3.663562,15.157553
12.210717,13.572078
9.851984,0.000000
10.139113,12.238051
3.761200,10.909948
8.243808,
4.770685,15.749667
12.693443,11.764384
12.704366,10.677454
5.934894,14.617802
14.629175,13.843816
6.541030,10.224012
13.979423,11.687962
6.793466,10.227092
8.803124,13.900754
6.070738,6.728629
16.154289,15.396834
9.353315,9.952706
5.961005,11.049858
14.563632,13.584584
16.015870,10.669862
15.402078,8.865029
12.604050,10.299407
14.423973,11.296397
11.391074,10.277496
9.215527,7.785305
11.064777,15.045148
12.386989,8.311153
10.325318,7.474205
13.613891,10.915379
9.639913,16.529188
3.178054,6.383507
0.000000,2.079442
9.015541,5.659482
8.104099,
9.408453,14.586861
3.526361,15.491878
9.361429,11.904785
9.912150,14.210797
8.618485,12.564883
15.882276,
14.707501,9.183175
10.240959,5.641907
0.693147,10.531776
13.187407,5.459586
1.098612,15.485194
0.000000,8.609043
8.836955,13.499777
14.057901,10.288648
14.667555,10.615628
14.475076,4.043051
10.518133,11.129114
16.776808,0.000000
16.369288,12.877955
10.149371,9.978177
12.941606,13.500503
10.204296,14.180944
16.159444,15.285865
9.481893,12.650111
15.269671,6.439350
11.670032,9.883540
16.753334,5.225747
13.033143,7.097549
14.372793,6.376727
12.847787,13.346845
7.260523,1.609438
14.297722,12.393995
7.216709,
11.422738,13.192147
12.172376,9.043459
14.240586,11.198228
,9.791606
13.900786,10.372803
8.637285,12.421386
10.399555,8.888619
8.915835,6.815640
1.791759,8.043342
11.815050,2.890372
13.706435,11.287705
1.945910,15.891644
14.493707,5.652489
8.646114,11.890176
7.522941,10.311782
11.405953,11.934480
11.018104,5.204007
15.593502,16.364085
9.584659,6.867974
,6.139885
11.267306,9.090656
8.059592,15.386554
8.897272,15.143846
9.097396,13.264568
,14.327815
14.345035,16.491161
11.202452,9.120853
8.861208,7.687997
8.838407,7.063048
13.701562,11.124435
14.018180,14.413269
7.976939,8.476371
12.024629,11.670579
12.976440,11.644120
5.192957,12.888472
12.844595,13.298657
14.151127,10.592200
0.693147,
10.853078,7.370231
10.757733,9.108640
13.314322,3.135494
9.927985,7.654917
6.628041,14.147017
7.974877,11.928288
10.787441,16.661362
13.930023,13.807122
12.597030,15.096679
0.693147,13.293095
9.707959,7.207119
8.558143,15.708632
9.138415,9.562475
14.084286,14.692002
7.792762,9.655154
16.125847,11.336081
10.558310,12.967932
2.995732,10.676785
12.313136,1.386294
4.867534,13.398010
9.391578,15.838080
12.440401,9.381938
6.322565,13.974659
13.213218,16.884157
9.015298,11.130317
12.547511,7.175490
13.519773,8.238801
13.657553,12.939469
1.791759,13.612114
8.464847,8.003029
9.011279,8.362642
,10.696706
15.569533,6.023448
5.170484,13.049724
14.408962,14.509201
,17.488187
7.323831,0.000000
2.890372,8.801770
6.001415,10.340290
7.587311,7.831220
13.053564,9.852457
6.864848,15.806085
13.557878,13.952609
13.845099,
3.218876,12.137205
14.240603,5.826000
11.638800,8.040769
16.632852,9.204322
11.957688,11.583589
14.837728,8.993924
15.185729,7.258412
0.693147,14.463952
12.278324,14.017721
9.136048,13.350838
11.599635,10.143881
11.994314,7.745003
9.410666,10.800514
12.047059,15.381504
10.404172,10.205073
10.462989,11.544153
15.031704,13.394824
11.577092,8.692322
3.091042,7.978654
5.278115,11.747183
9.563740,11.503410
5.831882,14.107275
8.880586,10.336568
16.091826,1.098612
13.595151,8.894533
9.072342,11.699928
14.678247,12.940311
13.199410,8.695172
12.050792,9.772923
14.972275,8.153925
14.603602,14.411639
15.429451,14.580314
9.410256,7.099202
12.072964,11.386035
12.359712,11.894289
14.833586,12.381579
11.674832,12.259756
11.444743,3.367296
10.811484,17.447252
13.379700,14.856607
6.948897,8.193124
14.537094,12.295333
7.930566,11.327872
11.917156,11.685441
9.934599,15.125559
10.290789,12.292177
8.260493,7.514255
10.304509,6.232448
11.058764,10.013373
12.886132,15.584636
13.279424,10.361229
6.720220,3.178054
9.405989,7.180070
13.781499,6.931472
14.490511,9.582387
11.099090,6.473891
12.107622,12.809265
8.779557,5.697093
10.334100,9.476773
10.369169,10.188967
6.385194,15.872632
8.545197,6.740519
2.397895,10.041988
11.145854,0.693147
11.195540,17.359702
14.221835,5.976351
12.833689,8.541691
7.261927,14.952490
5.273000,6.126869
1.791759,14.104882
16.199151,13.669217
7.985825,14.571549
5.811141,13.724642
13.864777,11.373468
10.579412,7.127694
14.343877,12.295726
10.832991,5.783825
8.691483,8.442470
10.705444,6.995766
6.854355,13.395628
2.772589,1.945910
15.764577,11.372847
7.423568,15.034426
7.057898,14.804443
13.565029,7.844241
11.886219,10.246119
8.264363,5.880533
,12.149423
13.214824,14.126069
9.795345,12.787307
11.770215,8.836229
14.025211,6.208590
9.998025,13.609994
3.178054,13.720911
6.775366,10.735418
7.353722,5.793014
12.861897,10.099671
12.682419,10.681872
13.559596,9.677653
14.752394,14.149020
6.621406,0.000000
4.127134,14.640469
10.419151,0.693147
17.752326,12.714206
12.000683,6.505784
11.078613,2.772589
14.878439,13.292332
11.625924,10.581216
14.152752,1.098612
11.848890,8.050065
7.676010,6.300786
5.774552,12.966159
5.940171,12.470435
12.799723,11.018104
14.997890,14.865624
,11.273093
13.718300,2.708050
,11.691908
3.951244,10.943181
12.382280,1.386294
2.944439,
13.163751,11.056809
2.833213,12.529014
2.197225,3.806662
13.610563,6.546785
1.098612,14.477834
6.539586,12.301692
8.246434,0.000000
10.421745,6.464588
11.904265,8.195610
8.822322,4.356709
11.578488,4.543295
14.332187,14.383437
6.915723,12.570948
4.406719,7.760893
3.988984,4.077537
12.513289,13.907864
13.991966,8.275886
4.779123,15.454857
15.538144,16.370059
12.789609,10.364230
14.721866,9.338382
7.791110,12.464985
9.569622,10.918573
12.953009,10.127351
,15.378844
12.749861,14.900384
12.026431,8.750525
11.149729,13.119571
14.124604,9.855347
7.752765,14.016581
11.146373,10.034033
8.207947,12.801309
14.391978,12.367554
9.598727,14.950654
15.756448,13.239935
5.081404,12.920357
10.499187,2.639057
12.876148,1.609438
13.261619,16.724426
,17.058205
11.391244,14.003594
2.397895,6.775366
,11.698251
10.285240,2.639057
15.342236,7.099202
11.108605,12.111311
16.686194,10.303303
4.262680,15.853949
11.727496,15.358087
17.004972,9.032768
2.397895,12.539039
14.950246,8.313852
13.072646,7.275172
13.763641,4.532599
9.348971,
9.674766,14.658684
9.141097,10.430403
10.251712,13.770373
14.167147,11.335782
7.165493,16.428279
11.452198,6.609349
5.220356,9.705890
10.483914,11.736709
0.000000,7.932362
7.979339,8.150179
12.458810,2.079442
8.991438,5.808142
14.474757,9.520762
7.138867,13.514981
11.274161,13.791088
11.867644,10.248388
8.056110,
5.837730,9.942372
12.261687,8.551981
12.942851,14.209303
14.393687,8.748940
,13.297024
2.397895,14.164444
17.202037,14.553065
14.549208,3.951244
13.473734,11.505941
10.677615,9.186662
10.995394,13.289856
5.117994,14.609685
10.188591,11.920043
8.394347,12.633084
15.154034,12.062554
2.302585,7.873598
10.458349,9.679906
10.954571,15.222665
11.872647,11.521181
13.824498,11.657554
14.277027,9.390576
13.206787,11.357592
5.993961,14.500293
11.470143,7.943073
16.105384,5.733341
8.307706,14.291853
12.587180,10.985530
8.106213,10.816413
2.772589,10.215191
7.703459,9.150272
11.387430,15.570024
13.902135,13.446277
12.710046,2.564949
8.374477,15.078754
15.651922,12.642684
11.432951,13.422185
4.744932,14.401311
15.405408,6.911747
15.236765,13.146673
2.564949,10.614892
10.568852,14.931347
9.097843,7.392648
12.026707,2.890372
5.236442,4.867534
8.692154,8.604288
7.312553,7.518607
6.063785,12.873571
14.097002,12.101551
9.146868,12.644131
13.452099,14.638792
7.194437,15.373195
9.540004,12.824033
12.297489,12.038736
12.666673,14.811201
8.479076,12.366626
14.212443,9.699963
3.332205,4.770685
10.417538,12.635713
12.677091,10.989504
12.446502,16.012738
12.941110,11.981916
0.000000,2.079442
14.470435,14.603081
15.237149,13.920488
12.729836,9.743436
8.702510,15.999165
1.098612,12.522098
6.131226,4.143135
0.693147,15.090283
,14.314510
0.693147,16.373596
8.427706,5.327876
0.000000,13.286219
13.943825,6.161207
6.939254,12.882336
10.645853,15.910097
11.702975,12.670310
14.979069,9.954608
10.093281,16.515553
14.922340,6.244167
11.512475,13.789602
11.119349,11.879227
14.604447,11.131519
6.073045,6.576470
9.173676,11.490240
3.988984,6.972606
15.652934,12.618973
9.235326,11.075335
16.012087,15.417748
3.951244,10.081968
10.225897,12.983775
11.932017,11.250768
5.525453,14.199818
